,userId,movieId,rating,numbers
1402,14,288,4.0,92
25654,177,68954,4.0,105
29360,201,2396,5.0,92
62990,414,2064,3.0,31
6713,45,2628,4.0,140
19821,129,49649,2.5,12
2948,19,3699,2.0,13
83795,534,34162,5.0,58
20925,139,5013,3.0,27
7754,51,8874,5.0,77
441,4,2467,4.0,18
24007,166,7361,5.0,131
90518,590,2,2.5,110
92650,599,45,2.5,32
88922,573,59369,4.5,42
57067,380,1380,3.0,68
19631,127,1276,4.0,57
8602,58,539,5.0,106
18610,119,33615,4.0,40
55251,367,1258,4.0,109
73187,474,349,3.0,110
26931,182,5690,4.5,16
60458,391,587,3.0,115
29515,202,1231,4.0,22
50276,325,1270,4.0,171
89556,580,4014,4.0,47
63689,414,4378,4.0,14
5393,38,203,3.0,22
24953,177,539,3.5,106
52059,339,1265,5.0,143
79454,493,2353,3.0,67
15046,96,193,1.0,35
1858,18,1207,4.5,58
91405,593,357,2.0,103
20490,135,2064,5.0,31
28503,198,3147,5.0,111
56275,372,1136,3.0,136
65496,420,2683,4.5,121
20471,135,1792,2.0,23
92974,599,1021,1.0,27
29187,200,8874,4.0,77
45660,302,457,4.0,190
56658,376,91535,5.0,18
77915,483,98809,4.5,40
21461,140,4326,3.5,11
18133,114,40815,3.5,71
84881,551,60069,4.5,104
33044,226,1,3.5,215
12625,80,48394,4.5,81
29377,201,2918,5.0,109
15602,103,551,4.0,93
16651,105,60069,5.0,104
26884,182,5313,0.5,22
48346,313,1345,4.0,36
22013,144,589,2.0,224
51605,332,76251,3.0,43
38908,268,165,2.0,144
22936,156,2467,2.0,18
16943,106,5349,3.5,122
3014,20,1028,4.5,71
66798,432,1,2.5,215
99628,610,1247,5.0,79
24189,167,6283,5.0,20
57160,380,2105,3.0,50
215,1,3450,5.0,29
44063,294,673,4.0,53
77144,482,2174,4.0,91
16978,107,111,4.0,104
35614,240,216,5.0,49
19714,129,1573,3.5,77
76646,480,4019,2.5,28
66017,425,1653,4.0,86
69543,448,6708,3.5,34
36558,249,2605,3.5,43
49179,318,3114,3.0,97
78281,486,356,5.0,329
77287,483,457,2.5,190
11628,69,589,4.0,224
67893,438,4239,3.0,51
22484,153,3623,0.5,77
38185,262,26,3.0,13
90334,587,1580,4.0,165
73157,474,246,4.0,29
41128,279,4993,4.0,198
23022,156,3911,3.5,53
70811,452,3753,5.0,68
30532,213,1682,4.0,125
38079,260,5618,4.5,87
74121,474,3668,3.5,15
66247,426,8360,3.5,92
92345,597,1377,3.0,60
42335,288,1291,5.0,140
76299,480,442,0.5,81
63107,414,2379,1.0,12
47057,307,2174,4.0,91
80471,509,2701,3.0,53
11832,73,4306,2.5,170
45055,298,45499,2.5,52
53277,352,2959,5.0,218
54275,357,1682,3.5,125
9285,63,4022,3.0,100
41624,282,5218,4.5,85
71338,457,3072,4.0,27
90498,589,454,4.0,101
14147,91,151,3.0,44
62403,414,247,4.0,21
67315,435,158,4.0,62
36784,249,8783,3.5,26
79359,492,765,5.0,19
39328,274,543,2.5,41
45607,301,4306,4.0,170
93265,599,1960,3.5,26
80410,509,1025,2.5,25
52997,349,357,4.0,103
93428,599,2468,3.0,15
30831,216,2997,3.0,99
64632,414,53953,3.0,25
99134,608,3253,3.0,61
83089,525,122920,3.5,22
72566,469,1198,4.0,200
26307,182,1291,3.5,140
66686,429,256,4.0,35
67664,438,733,4.5,121
27324,186,541,4.0,124
8394,57,2641,2.0,49
16685,105,69757,5.0,42
20640,136,172,1.0,53
85498,555,1518,1.0,13
24895,176,590,4.0,164
70046,448,94959,3.5,29
78785,489,2959,4.5,218
51191,330,70286,4.0,65
12642,80,55765,4.0,37
12384,77,1196,5.0,211
37906,257,594,3.5,77
91309,592,95,3.0,84
76801,480,6541,1.0,32
72980,470,588,3.0,183
65969,425,1061,4.5,29
76533,480,2728,4.0,13
44506,297,836,1.0,17
90615,590,910,5.0,50
56691,377,1251,4.5,14
14077,90,81,3.0,14
33819,230,3147,3.5,111
98660,607,4015,1.0,33
55831,368,3755,4.0,44
17134,109,318,5.0,317
41106,279,1732,4.0,106
89784,581,68954,4.0,105
79553,495,2273,4.5,42
12224,75,1291,4.5,140
1112,9,5952,5.0,188
43976,294,157,3.0,11
42517,288,2139,3.0,21
38991,268,2247,3.0,12
53761,354,6188,2.5,39
53517,353,163,3.0,66
28952,200,344,4.0,161
8823,62,1682,4.5,125
33968,232,1387,3.5,91
26727,182,3997,3.0,12
71517,461,186,4.0,48
44284,294,2641,2.0,49
96109,603,32,3.0,177
75328,475,95510,3.5,30
95698,600,5481,2.5,65
61951,410,3083,3.0,19
12567,80,3535,5.0,59
76828,480,6947,3.5,36
23496,160,2402,1.0,19
68203,438,45431,3.5,14
79539,495,1552,3.0,59
4341,28,2105,4.0,50
9566,64,1276,4.0,57
80881,510,1304,3.0,62
13179,84,475,4.0,25
82845,525,5816,3.5,102
68611,447,353,5.0,64
84802,550,122882,4.0,47
62152,412,913,5.0,44
8703,59,2352,5.0,25
28288,196,2762,3.0,179
45789,304,527,5.0,220
68805,448,1073,4.0,119
28963,200,539,3.0,106
30277,212,589,4.0,224
76176,479,3893,4.0,19
26596,182,3176,3.5,49
71505,460,63082,4.5,71
5508,39,1584,5.0,82
87637,564,93326,2.5,11
10932,68,3825,3.5,29
29968,207,2021,4.0,37
54803,362,4262,4.5,67
63407,414,3418,4.0,41
4625,28,44665,3.0,38
42655,288,2788,4.0,28
97303,605,37386,3.5,21
87095,562,337,4.0,77
47892,309,3471,3.0,60
85875,556,6539,4.0,149
63116,414,2402,3.0,19
27380,186,1320,4.0,47
23981,166,4993,3.5,198
53253,352,2231,4.0,36
67280,434,48385,5.0,65
1954,18,3681,4.5,33
14267,91,1035,2.0,64
92784,599,380,3.0,178
51578,332,37386,2.5,21
28112,195,553,4.0,65
13121,84,235,3.0,70
70523,449,318,5.0,317
66849,432,1293,0.5,27
794,6,539,3.0,106
17479,111,7317,3.0,15
89347,580,356,4.0,329
23494,160,2387,5.0,16
87346,563,1907,3.5,45
8353,57,2232,1.0,27
87638,564,93510,4.0,26
27293,185,3897,4.0,83
97263,605,6373,3.0,71
19838,130,318,5.0,317
89292,579,2431,4.0,27
91071,590,6157,2.0,32
43516,292,457,4.0,190
63469,414,3654,4.0,13
22239,149,788,4.0,82
18853,122,589,5.0,224
25208,177,2728,3.0,13
10916,68,3703,3.0,40
46556,305,115569,3.5,18
4413,28,3499,3.0,44
26469,182,2353,3.0,67
3572,21,106696,4.0,29
30361,212,44191,4.0,100
5031,33,1,3.0,215
77080,481,1617,5.0,97
26927,182,5669,4.0,58
42121,288,17,3.5,67
6467,44,1210,5.0,196
14524,91,3671,4.5,62
62746,414,1233,5.0,40
96711,603,2671,4.0,56
8859,62,4367,3.5,40
77662,483,6365,2.5,96
35257,238,163,4.0,66
19810,129,34048,3.5,50
16404,105,4963,4.0,119
9137,62,168250,4.0,15
21338,140,2819,3.0,16
62689,414,1080,5.0,89
39272,274,180,3.5,36
72072,464,1101,4.5,83
77515,483,2791,4.0,87
58661,382,4447,3.5,64
39792,274,3552,4.0,52
73419,474,1211,3.0,13
2880,19,3264,3.0,26
50916,328,122886,2.5,41
32580,221,31658,4.5,40
24169,167,4489,3.5,24
48086,312,1289,5.0,11
66667,429,161,5.0,103
46843,307,590,3.0,164
65989,425,1249,4.0,35
17611,111,62434,3.5,21
42407,288,1704,3.5,141
42705,288,3033,4.0,59
73673,474,2067,3.5,21
100216,610,48394,4.0,81
53260,352,2340,4.5,20
44937,298,6874,4.0,131
84639,545,2671,4.0,56
23523,160,2628,2.0,140
96617,603,2245,3.0,22
18882,122,1265,5.0,143
73415,474,1207,4.0,58
41547,282,2378,4.0,22
81255,514,2794,2.5,15
59651,387,2728,3.5,13
70838,452,4874,4.0,33
48099,312,1375,3.0,42
32439,221,2921,4.0,11
72876,469,3471,4.0,60
3256,21,1148,3.0,56
38892,267,3471,5.0,60
43015,288,6947,4.0,36
57084,380,1566,4.0,31
25598,177,56367,4.5,65
28172,195,1968,3.0,113
10480,68,596,2.0,60
65408,419,32587,2.5,84
2115,18,59615,2.5,39
97301,605,36401,2.0,20
7904,52,122886,5.0,41
42382,288,1562,2.0,42
8450,57,3159,3.0,15
28856,199,5481,3.0,65
46053,305,1387,3.5,91
47169,307,3252,3.0,27
34405,232,33679,4.0,59
80500,509,4446,3.0,31
61706,408,122904,3.5,54
41620,282,4963,4.0,119
56291,372,1213,5.0,126
82681,525,1196,4.5,211
67067,433,1089,4.0,131
64915,414,122886,3.5,41
28967,200,597,5.0,135
6540,45,552,4.0,61
92699,599,185,2.5,112
96555,603,1953,4.0,39
97630,606,1485,2.5,74
74022,474,3254,3.0,27
22538,153,69757,3.5,42
70618,451,141,4.0,86
98799,608,663,3.0,12
37419,249,187593,5.0,12
83609,534,593,4.0,279
28660,199,1206,4.0,120
67660,438,653,3.5,65
47002,307,1805,1.0,31
51689,334,1250,3.5,45
61911,410,1663,5.0,34
32726,222,6539,3.5,149
85251,554,1517,2.0,100
29483,202,1131,4.0,11
51356,331,122904,5.0,54
26683,182,3812,4.0,12
49626,318,79091,3.5,38
92086,596,111362,3.0,30
41911,286,2490,4.0,45
37976,260,50,5.0,204
15744,103,3671,4.0,62
90296,587,915,4.0,30
69845,448,73321,3.5,16
28543,198,4235,4.0,23
22467,153,2174,1.0,91
82597,524,1254,3.0,16
8771,61,1304,5.0,62
72611,469,1269,4.0,29
87228,562,4823,5.0,25
53466,352,112138,2.0,19
17692,111,88125,4.0,50
31617,219,1210,4.0,196
77499,483,2617,3.0,87
79438,493,1218,4.0,11
68250,440,1214,4.5,146
5251,34,6539,5.0,149
48775,316,3535,3.5,59
95459,600,2406,3.5,54
31191,217,1747,3.0,31
10755,68,2413,3.0,18
52485,342,2598,3.0,25
45986,305,593,5.0,279
32494,221,4642,4.5,11
25977,181,10,2.0,132
62707,414,1129,4.0,39
22012,144,588,4.5,183
84183,537,53322,5.0,33
16947,106,8368,5.0,93
896,7,1183,1.5,45
26415,182,1961,4.0,96
78247,485,593,5.0,279
81780,517,5991,2.5,49
78406,488,1223,4.5,28
73371,474,1079,4.5,71
84733,548,69,5.0,20
64710,414,60126,3.0,16
54117,356,63082,4.0,71
13485,87,3593,2.0,19
7489,51,1090,3.0,63
96955,603,3812,3.0,12
51903,337,24,5.0,28
38780,266,1923,3.0,105
72845,469,3082,2.0,39
95498,600,2628,1.0,140
33523,226,46578,5.0,77
46627,306,4963,3.0,119
92742,599,296,5.0,307
59627,387,2530,3.5,18
32204,220,8644,4.0,61
92422,597,2000,5.0,75
15613,103,784,3.0,54
72234,465,2067,5.0,21
86559,560,122882,4.0,47
7675,51,4002,5.0,27
99381,608,6539,4.0,149
7649,51,3421,5.0,62
74525,474,5992,3.0,15
22728,156,541,4.0,124
85292,555,3,5.0,52
33962,232,1270,3.0,171
66293,427,1584,3.0,82
87593,564,61024,3.5,31
72440,468,300,4.0,81
18925,122,3114,5.0,97
9431,64,16,5.0,82
8335,57,2081,5.0,67
35433,239,2706,4.0,103
24835,174,595,3.0,146
82425,523,4014,5.0,47
30846,216,3421,5.0,62
30351,212,8965,3.0,11
27040,182,7323,3.0,23
54245,357,1267,4.0,30
59679,387,2948,3.5,36
6854,45,6377,5.0,141
66097,425,3977,3.0,72
93079,599,1297,2.5,20
75506,477,788,3.0,82
84284,539,89864,3.0,19
96125,603,101,4.0,23
75065,474,34048,3.5,50
64326,414,8781,2.0,12
60579,391,1676,1.0,80
1810,18,442,3.0,81
21883,142,434,3.0,101
58428,381,27815,4.5,11
15318,100,266,4.0,68
95947,601,109487,5.0,73
88597,572,1293,4.0,27
53566,353,432,3.0,55
35339,239,541,4.0,124
33073,226,208,2.5,115
55304,367,3088,5.0,12
19949,132,308,2.0,20
89820,582,79132,5.0,143
34212,232,6535,2.5,11
2161,18,78499,4.0,55
45186,298,65261,3.0,11
32163,220,4011,4.0,93
23342,160,1097,3.0,122
90494,589,356,5.0,329
53602,354,380,4.0,178
50757,328,1394,3.5,58
69509,448,6296,4.0,14
49881,319,58559,5.0,149
54681,361,1923,3.5,105
31544,219,185,2.0,112
13229,84,902,4.0,36
967,7,6539,4.5,149
35840,243,410,4.0,84
23950,166,2959,4.5,218
10780,68,2605,3.5,43
9189,63,608,4.5,181
42699,288,2997,4.0,99
51220,331,3948,3.0,91
50746,328,1282,5.0,53
87752,566,329,3.0,108
51872,336,2502,5.0,94
57155,380,2087,3.0,41
69828,448,71464,3.0,11
88122,567,148626,3.0,26
33573,227,1923,4.5,105
44613,298,1244,3.0,33
14288,91,1200,5.0,126
3218,20,6365,4.0,96
69486,448,5872,2.5,27
79637,495,8783,5.0,26
73297,474,914,4.5,35
4602,28,37741,2.0,23
17782,111,122904,5.0,54
56024,370,1291,4.0,140
84034,534,106918,3.0,20
2995,20,596,4.5,60
25981,181,22,3.0,36
73267,474,745,4.0,48
23557,160,2987,4.0,97
96251,603,610,1.0,33
35131,235,246,4.0,29
1598,16,1193,4.0,133
44944,298,6979,2.5,21
32931,224,1270,5.0,171
36609,249,3615,3.5,14
38494,264,4995,5.0,123
5725,41,3949,4.0,96
78322,487,4886,3.5,132
51742,334,6016,4.0,75
33732,229,597,3.0,135
65054,415,3507,4.0,15
64927,414,134130,5.0,48
26473,182,2391,4.5,22
93531,599,2915,3.0,42
13215,84,736,3.0,123
58427,381,27808,3.5,11
3482,21,70286,3.5,65
28783,199,2819,4.0,16
90764,590,1792,3.5,23
17248,110,6016,4.5,75
35599,240,158,4.0,62
9777,64,4239,3.5,51
79170,490,7265,3.5,13
43656,292,3316,2.0,13
16169,104,47629,4.0,13
31412,217,2989,3.0,21
59142,385,1293,4.0,27
17259,111,16,4.5,82
64050,414,5957,1.5,19
83524,532,2571,5.0,278
92811,599,454,3.0,101
66783,431,485,2.5,53
43347,290,1957,4.0,13
4865,30,68954,5.0,105
90760,590,1721,3.5,140
28096,195,150,4.0,201
50742,328,1262,4.0,43
98524,607,858,4.0,192
7922,53,1125,5.0,24
78429,488,3088,5.0,12
7984,55,27831,5.0,19
96381,603,1217,4.0,15
4272,28,1136,3.5,136
67645,438,508,4.0,66
68897,448,1562,1.5,42
28572,199,7,3.0,54
21250,140,1500,5.0,59
39800,274,3639,4.0,18
45097,298,52722,2.5,44
6190,42,2997,4.0,99
66390,428,344,0.5,161
11166,68,8366,3.0,14
86613,561,434,2.5,101
52733,346,509,3.5,61
720,6,351,4.0,17
99221,608,4019,3.5,28
31379,217,2763,3.0,48
69666,448,33679,2.0,59
62240,413,318,5.0,317
23026,156,4029,4.5,12
17185,109,587,3.0,115
1777,18,34,2.5,128
15147,97,4638,4.0,36
21125,140,349,4.0,110
89657,580,7361,4.0,131
63152,414,2476,5.0,12
84857,551,6378,4.0,59
27808,188,1091,3.0,21
54657,361,466,3.5,60
65194,417,106489,4.5,25
12519,79,2791,3.0,87
100073,610,8985,2.5,14
88678,573,2,4.5,110
68876,448,1391,4.0,86
21761,141,3752,3.5,46
43474,291,69844,5.0,58
77656,483,5971,5.0,37
40378,274,52281,4.0,27
15288,99,339,5.0,98
82850,525,5991,4.5,49
31428,217,3107,4.0,23
38436,263,8784,3.5,48
59297,387,509,3.5,61
62905,414,1753,2.5,16
61541,406,1644,2.0,32
54021,356,6188,3.5,39
56132,372,11,4.0,70
48711,315,902,4.0,36
66270,426,69844,5.0,58
28943,200,110,4.5,237
30318,212,3868,4.5,42
12634,80,51935,4.5,25
28830,199,4344,3.0,34
95001,599,122920,2.5,22
46076,305,1968,5.0,113
65091,416,319,1.0,20
3696,22,4848,4.5,51
6716,45,2683,4.0,121
84314,540,5378,4.0,92
2012,18,6787,4.0,27
10355,67,60069,3.5,104
30554,213,4558,3.0,14
33360,226,4306,4.0,170
43981,294,234,3.0,17
76158,479,3360,4.0,22
73003,471,2571,3.5,278
96449,603,1358,4.0,47
20088,132,3052,2.5,79
16448,105,5989,4.5,115
61869,410,903,5.0,60
46751,307,70,3.5,55
83113,526,215,5.0,24
27659,187,4105,4.5,22
71646,462,1287,4.0,34
19895,131,3949,2.5,96
59419,387,1227,4.0,16
21241,140,1370,3.0,68
10116,66,1748,5.0,48
93228,599,1805,3.0,31
98030,606,4823,2.5,25
69047,448,2502,3.0,94
21020,139,55118,3.0,19
59810,387,4029,3.0,12
21700,141,296,4.0,307
8015,56,333,3.0,50
10341,67,4011,4.5,93
98607,607,2648,3.0,11
69054,448,2529,3.0,56
68111,438,8368,4.5,93
96440,603,1339,4.0,29
82594,524,1242,5.0,41
2011,18,6709,3.0,14
1977,18,4993,4.5,198
66022,425,1704,4.0,141
23120,158,6383,3.0,19
352,4,908,5.0,57
44406,295,1089,5.0,131
3270,21,1527,2.5,116
38867,267,1302,3.0,56
4574,28,27831,3.5,19
45351,298,96737,3.0,14
90399,587,3361,5.0,35
79175,490,30707,3.5,52
90682,590,1234,4.0,64
45854,304,1307,4.0,85
354,4,912,5.0,100
67681,438,1061,4.5,29
87202,562,3275,3.5,43
17311,111,1704,4.0,141
75770,477,4571,4.0,45
84941,552,329,3.5,108
65817,424,3535,3.5,59
54675,361,1552,3.5,59
62313,414,31,3.0,38
29526,202,1267,5.0,30
11306,68,48385,1.0,65
2390,19,551,5.0,93
41303,280,2694,4.0,48
19124,123,260,4.5,251
42546,288,2324,3.5,88
80095,503,1213,5.0,126
45457,298,136020,2.5,17
3919,24,1198,4.5,200
69084,448,2717,3.0,47
17488,111,8360,2.0,92
86109,559,748,3.0,22
29169,200,7293,5.0,47
7493,51,1200,5.0,126
66804,432,50,3.0,204
58648,382,3564,3.0,12
63624,414,4148,2.0,39
88941,573,69481,4.0,34
74109,474,3556,4.0,26
48930,317,73321,2.0,16
78893,489,5218,3.5,85
95041,599,148626,3.0,26
27996,191,339,1.0,98
49159,318,2671,4.0,56
79742,495,115149,4.5,29
95286,600,1212,4.0,24
15454,101,1127,4.0,62
56524,375,2805,4.0,23
11759,71,1240,4.0,131
71270,456,260,5.0,251
4170,27,3037,4.0,24
84524,542,48516,3.5,107
35781,241,117176,3.5,17
421,4,1967,5.0,42
53249,352,1994,5.0,47
69721,448,49649,1.0,12
80434,509,1682,4.0,125
53759,354,5989,4.0,115
4575,28,30707,4.0,52
15466,101,2541,3.0,40
11645,69,2762,5.0,179
28057,193,6016,4.0,75
69126,448,2973,4.0,18
37695,255,1394,3.0,58
10379,68,48,4.0,68
15980,104,745,5.0,48
32934,224,1393,5.0,85
81735,517,3578,1.0,170
15932,103,117529,4.0,23
79731,495,106489,0.5,25
1832,18,778,4.5,102
60634,391,2395,4.0,56
50980,330,327,2.5,34
32155,220,3555,4.0,33
75867,477,7361,4.0,131
76134,479,2683,5.0,121
33693,229,296,5.0,307
17952,112,2028,5.0,188
41282,280,1393,4.5,85
27104,183,2529,4.0,56
92663,599,79,2.0,17
92462,597,2247,4.0,12
5882,42,22,5.0,36
31794,219,4025,0.5,64
67312,434,74458,4.5,67
73239,474,586,2.0,116
94895,599,97306,3.0,15
22701,156,154,5.0,12
88578,572,1225,5.0,76
56822,378,48780,5.0,90
98856,608,1101,3.0,83
48651,314,440,3.0,76
61681,408,91529,4.0,76
41591,282,3752,3.0,46
38250,263,282,4.0,40
17615,111,63992,1.5,22
71328,457,2628,3.0,140
55895,369,1136,3.5,136
73477,474,1292,4.0,20
23865,166,6,3.5,102
13478,87,1136,5.0,136
9273,63,3751,4.0,78
78379,488,595,4.5,146
69338,448,4344,2.0,34
99889,610,5219,2.5,30
66215,426,3247,4.5,36
9258,63,2997,3.0,99
17936,112,434,0.5,101
43956,293,4558,2.0,14
98603,607,2571,5.0,278
83913,534,76175,4.0,13
91185,590,48780,3.0,90
66014,425,1625,4.0,77
83166,526,134130,4.5,48
8280,57,1590,2.0,25
91940,596,6541,3.0,32
31835,219,5064,3.5,32
28825,199,4223,4.0,40
38183,262,21,3.0,89
33128,226,762,3.5,41
76416,480,1394,4.5,58
9110,62,122924,4.0,14
1031,8,34,5.0,128
46347,305,60069,5.0,104
20678,136,315,3.0,38
33024,225,2423,4.0,30
80044,502,1027,3.0,28
2416,19,724,4.0,31
96049,602,373,5.0,11
34020,232,2717,2.5,47
33115,226,585,3.0,36
28296,196,44665,4.0,38
69703,448,46530,2.5,25
4022,25,58559,5.0,149
12168,74,48394,4.5,81
54631,360,1603,1.0,13
44207,294,2081,1.0,67
27464,186,2872,3.0,25
100624,610,102903,3.0,22
75730,477,3479,3.0,18
41847,285,3897,2.0,83
84586,543,51255,3.0,61
29249,200,54286,4.0,81
93136,599,1464,3.5,17
70761,452,2533,5.0,15
56009,370,592,4.0,189
24365,169,719,4.0,35
68350,443,2762,3.5,179
33775,230,1101,2.5,83
59262,387,193,2.0,35
42574,288,2404,1.0,12
82815,525,4823,3.0,25
56951,380,546,3.0,21
95387,600,2013,3.5,21
59688,387,2989,3.5,21
32523,221,6711,5.0,74
99642,610,1343,3.5,25
84414,542,47,5.0,203
96596,603,2117,3.0,14
54630,360,1597,2.0,43
45847,304,1259,5.0,91
99764,610,3863,3.0,45
30477,212,122922,4.0,22
37562,254,207,2.0,21
66266,426,60069,3.5,104
1737,17,3263,4.0,22
80254,504,7153,4.0,185
79722,495,98961,5.0,14
38320,263,1923,4.0,105
35218,237,1580,4.5,165
58837,382,122882,5.0,47
81166,514,1393,4.0,85
98807,608,736,3.0,123
77586,483,3996,4.5,110
91175,590,45499,2.5,52
72160,464,65088,4.0,11
31156,217,1589,3.0,16
59549,387,2009,4.0,19
53559,353,355,2.0,42
30240,211,54286,4.0,81
41483,282,589,4.5,224
54989,365,8636,3.0,79
86327,560,6541,3.0,32
34958,234,762,3.0,41
46438,305,81591,3.0,42
27,1,500,3.0,144
49878,319,6377,3.5,141
61819,409,3298,3.0,21
88901,573,48780,5.0,90
85877,556,7153,4.0,185
48734,315,2529,3.0,56
98103,606,5816,4.0,102
94500,599,36517,2.5,13
68983,448,2126,2.0,15
65947,425,597,3.5,135
4796,29,1408,5.0,39
39046,269,724,5.0,31
8924,62,36529,4.0,35
18315,116,1597,4.0,43
36877,249,48774,4.5,64
79845,498,7,4.0,54
34520,232,46972,3.0,23
38130,261,296,5.0,307
17068,108,5445,5.0,120
24032,166,45499,4.5,52
6962,47,3949,1.0,96
36764,249,7346,4.0,20
46764,307,157,2.0,11
62304,414,16,3.0,82
60460,391,592,4.0,189
78203,484,63131,4.0,20
15344,100,919,4.5,92
51151,330,4034,4.0,70
73215,474,490,2.0,12
41292,280,2052,4.0,23
7098,49,2028,4.5,188
38804,266,2395,3.0,56
58344,381,5218,4.0,85
7834,52,48304,5.0,19
41571,282,2959,4.5,218
39114,271,1674,3.0,40
86758,561,2423,4.5,30
60665,391,2762,2.0,179
95370,600,1801,2.5,25
72632,469,1370,2.0,68
91578,594,1457,4.5,12
12814,82,2000,4.5,75
18343,116,5995,3.5,46
4841,29,99114,4.5,71
73006,471,4973,4.0,120
80907,510,2918,3.5,109
31172,217,1641,5.0,56
100639,610,103772,4.0,16
47490,307,8373,3.0,12
25697,177,79132,5.0,143
84372,541,410,3.0,84
26753,182,4153,2.0,12
7113,50,32,3.0,177
77579,483,3793,3.0,133
61131,399,1198,5.0,200
61736,409,1077,5.0,28
57675,380,36529,5.0,35
1898,18,1704,4.0,141
82327,522,34405,4.0,50
19961,132,410,3.0,84
82353,522,63113,4.5,35
87795,567,260,2.0,251
25936,179,608,4.0,181
31269,217,2161,2.0,43
4257,28,858,4.5,192
3597,21,111781,4.5,17
27710,187,7147,2.0,69
9916,64,8981,4.0,16
47007,307,1917,2.5,92
35173,235,597,4.0,135
9640,64,2124,4.0,38
52798,346,3174,3.0,39
20831,137,3471,3.0,60
25877,178,38061,5.0,35
43603,292,2291,2.5,80
28299,196,58559,5.0,149
55476,368,589,3.0,224
12990,83,1653,3.5,86
182,1,2797,4.0,91
9639,64,2115,3.0,108
84831,551,2028,4.5,188
23192,159,49286,2.0,24
59906,387,5103,2.5,24
67481,437,110,4.0,237
28421,198,1391,3.0,86
3501,21,79293,3.5,15
25616,177,59501,3.0,12
19952,132,337,3.0,77
54895,364,783,3.0,47
42219,288,880,2.0,27
71446,460,1884,4.0,46
85784,555,3441,3.0,14
99407,608,6979,3.0,21
12314,76,2502,4.0,94
48076,312,1219,5.0,83
25919,179,364,4.0,172
44945,298,7022,3.0,30
39119,271,2021,3.5,37
16972,107,5,4.0,49
74657,474,6773,3.5,22
35939,244,3300,4.0,39
40689,275,1278,5.0,69
2243,18,134130,4.5,48
74586,474,6333,5.0,76
74158,474,3868,3.0,42
57742,380,49651,5.0,14
5541,39,2987,4.0,97
59225,386,590,2.0,164
82734,525,2291,4.0,80
67717,438,1616,3.5,20
99972,610,6595,3.5,14
65207,418,318,5.0,317
99033,608,2294,4.0,45
9809,64,5010,5.0,50
45088,298,51255,2.0,61
27127,184,3793,3.5,133
20299,133,780,3.0,202
27361,186,1148,4.0,56
55880,369,520,4.0,69
3265,21,1265,3.5,143
46500,305,99114,5.0,71
85631,555,2396,2.0,92
80986,511,105844,4.0,16
44718,298,3253,3.0,61
61539,406,1282,1.5,53
73332,474,955,4.0,18
62238,413,16,5.0,82
3346,21,4005,4.0,12
79156,490,5313,2.0,22
80031,501,707,4.0,21
41228,279,122920,3.0,22
79977,500,2987,4.0,97
60883,393,27611,0.5,19
37264,249,103772,3.5,16
22846,156,1393,2.0,85
19018,122,55765,5.0,37
83902,534,71264,4.5,17
52792,346,2858,4.5,204
56649,376,38038,5.0,30
71355,458,39,4.0,104
25839,178,1680,3.5,25
87570,564,35836,3.5,74
95806,600,30812,4.0,35
83307,527,3448,5.0,43
8687,59,1674,5.0,40
51744,334,6350,3.5,24
27422,186,2116,4.0,15
64699,414,59022,2.0,13
68176,438,33679,2.0,59
35491,239,5669,4.5,58
56290,372,1210,5.0,196
46966,307,1441,4.0,19
1175,10,33679,3.0,59
33703,229,353,3.0,64
81777,517,5872,0.5,27
22381,152,1213,4.0,126
24471,169,4018,4.5,54
11906,73,64957,3.5,37
42131,288,110,5.0,237
13560,89,899,1.5,47
99247,608,4306,4.5,170
9615,64,1911,3.0,32
65700,422,4022,4.0,100
22167,147,1639,5.0,52
95271,600,1088,3.5,42
86305,560,5810,4.0,41
39375,274,810,1.0,12
11700,70,1959,4.5,15
1496,15,4720,5.0,55
12356,76,48877,4.5,11
36556,249,2571,5.0,278
68734,448,519,2.0,21
28447,198,1735,4.0,11
25899,179,153,3.0,137
16738,105,88129,3.5,32
30365,212,48385,2.5,65
38594,265,2094,3.0,39
68287,441,2571,5.0,278
41981,287,551,4.0,93
21340,140,2858,4.0,204
94473,599,33162,3.0,17
3670,22,1193,5.0,133
38528,265,531,3.0,24
60601,391,1960,4.0,26
22781,156,1078,3.0,11
32113,220,1584,5.0,82
32194,220,7147,5.0,69
6788,45,3552,5.0,52
44795,298,4247,3.0,21
36187,247,527,4.0,220
20149,132,4993,4.5,198
34439,232,37741,3.5,23
30714,215,55820,4.0,64
61696,408,107348,4.0,11
46147,305,3949,5.0,96
31673,219,1917,3.0,92
26528,182,2762,4.0,179
60013,387,6873,2.5,20
61787,409,2688,2.0,15
69833,448,71535,4.0,53
35150,235,434,3.0,101
27045,182,7438,4.5,110
11917,73,69481,4.5,34
69026,448,2403,2.0,30
43250,290,912,5.0,100
32650,222,1485,2.0,74
11165,68,8361,3.5,50
71373,458,266,4.0,68
98858,608,1129,3.0,39
20346,135,157,2.0,11
81769,517,5060,4.0,46
45876,304,1517,2.0,100
71183,454,5618,3.0,87
33929,232,595,3.0,146
8548,58,249,5.0,18
35321,239,296,5.0,307
15887,103,80463,4.0,57
66525,428,2949,3.0,33
38798,266,2302,1.0,59
86364,560,8910,3.5,21
75725,477,3439,3.5,13
5104,33,1060,5.0,36
14163,91,235,4.5,70
38016,260,1288,5.0,66
